Students	10000
1363	14 40 8 38
1364	19 38 49 44
1365	36 50 27 20
1366	12 30 10 39
1367	16 9 13 26
1368	48 36 33 37
1369	20 48 46 30
1370	37 13 4 27
1371	29 32 3 17
1372	23 38 21 18
1373	25 1 42 31
1374	43 48 16 1
1375	30 4 7 45
1376	30 37 47 29
1377	50 25 7 24
1378	47 46 10 7
1379	13 17 38 2
1380	22 30 4 32
1381	32 18 40 29
1382	28 50 7 27
1383	41 47 8 49
1384	4 35 19 23
1385	21 39 5 14
1386	2 43 8 7
1387	14 27 41 13
1388	24 29 34 43
1389	4 10 11 35
1390	33 14 49 21
1391	48 30 47 50
1392	20 42 7 17
1393	13 40 37 9
1394	48 10 30 2
1395	40 32 43 28
1396	30 45 14 28
1397	26 6 30 18
1398	33 4 26 2
1399	9 29 21 13
1400	34 30 10 41
1401	4 23 27 24
1402	26 15 17 39
1403	49 33 13 17
1404	5 27 16 8
1405	9 20 34 49
1406	16 2 9 34
1407	2 48 6 37
1408	50 34 45 20
1409	35 14 36 24
1410	2 17 32 36
1411	38 41 46 42
1412	36 24 2 9
1413	42 49 27 3
1414	31 28 3 21
1415	25 40 38 2
1416	43 18 22 6
1417	49 17 44 27
1418	3 45 46 41
1419	46 17 44 18
1420	19 43 24 23
1421	25 1 12 2
1422	27 42 26 6
1423	8 19 27 9
1424	28 1 19 40
1425	31 47 21 18
1426	50 21 13 7
1427	44 7 42 12
1428	32 24 22 7
1429	9 24 48 30
1430	26 43 24 28
1431	10 44 28 27
1432	41 29 24 36
1433	40 30 18 11
1434	28 1 15 38
1435	13 39 18 44
1436	34 35 10 26
1437	48 30 33 16
1438	3 10 6 42
1439	40 34 6 2
1440	8 35 10 44
1441	45 41 37 30
1442	21 22 26 15
1443	33 37 22 11
1444	1 9 50 23
1445	18 46 14 42
1446	40 22 42 27
1447	1 16 5 32
1448	19 42 18 28
1449	23 2 12 7
1450	37 7 10 35
1451	19 48 6 13
1452	13 22 41 24
1453	22 45 8 39
1454	35 20 37 36
1455	10 13 35 25
1456	12 16 4 48
1457	31 43 4 39
1458	21 11 35 10
1459	20 31 28 19
1460	3 47 22 20
1461	8 35 33 20
1462	8 21 46 6
1463	38 34 50 31
1464	37 34 2 17
1465	13 27 41 3
1466	5 50 20 1
1467	45 47 37 29
1468	49 21 3 41
1469	48 49 6 9
1470	27 8 29 20
1471	30 9 46 18
1472	42 30 26 14
1473	15 20 1 12
1474	29 14 15 20
1475	45 4 17 31
1476	43 9 3 25
1477	35 36 6 46
1478	18 1 37 28
1479	35 50 9 26
1480	14 22 31 8
1481	47 42 7 43
1482	32 36 5 23
1483	26 16 15 50
1484	35 1 13 34
1485	4 16 28 20
1486	34 47 39 45
1487	35 30 48 13
1488	12 28 3 41
1489	5 9 38 15
1490	31 28 17 38
1491	47 41 27 9
1492	19 49 17 45
1493	1 22 37 30
1494	7 5 10 47
1495	34 4 49 28
1496	49 11 42 40
1497	45 30 49 23
1498	7 13 35 16
1499	43 25 39 17
1500	42 10 37 48
1501	42 21 38 15
1502	6 40 10 42
1503	39 38 47 48
1504	35 43 46 30
1505	50 3 25 48
1506	42 31 22 25
1507	35 10 17 41
1508	45 48 11 29
1509	35 29 8 39
1510	49 28 7 39
1511	42 33 22 21
1512	16 12 9 14
1513	33 44 40 50
1514	7 35 27 24
1515	18 38 14 50
1516	14 43 31 48
1517	39 35 44 47
1518	22 11 45 17
1519	25 46 15 30
1520	13 10 33 8
1521	45 46 4 29
1522	32 40 34 18
1523	14 41 40 23
1524	39 13 43 32
1525	39 43 28 40
1526	30 29 12 40
1527	1 35 39 17
1528	48 39 34 15
1529	25 47 39 2
1530	2 8 6 4
1531	14 30 16 11
1532	11 31 22 50
1533	48 31 20 33
1534	37 36 5 38
1535	27 4 48 25
1536	23 6 18 22
1537	45 11 21 48
1538	10 28 13 22
1539	50 2 17 32
1540	36 27 50 33
1541	37 38 7 12
1542	24 15 25 21
1543	15 50 24 21
1544	33 35 28 12
1545	50 15 30 20
1546	34 29 19 8
1547	24 5 10 50
1548	8 12 4 11
1549	33 45 20 23
1550	28 50 21 19
1551	2 47 8 25
1552	32 48 39 22
1553	18 28 8 44
1554	1 28 21 40
1555	28 35 7 8
1556	45 32 41 27
1557	46 33 48 32
1558	31 10 2 26
1559	40 23 32 35
1560	31 42 47 38
1561	34 29 10 21
1562	26 24 10 28
1563	30 33 49 43
1564	13 36 8 18
1565	7 1 19 15
1566	16 22 13 2
1567	31 6 11 15
1568	33 12 8 5
1569	29 44 33 19
1570	8 35 49 44
1571	26 3 48 8
1572	40 11 39 13
1573	9 45 42 15
1574	7 26 43 38
1575	45 39 11 43
1576	17 49 10 1
1577	18 39 5 47
1578	41 43 49 2
1579	4 22 37 38
1580	45 15 44 32
1581	24 23 38 2
1582	8 24 39 35
1583	50 22 28 31
1584	24 4 31 49
1585	39 41 38 27
1586	50 7 37 29
1587	38 24 18 39
1588	23 44 47 48
1589	10 9 45 4
1590	31 12 47 40
1591	17 30 1 27
1592	23 20 27 32
1593	8 9 15 33
1594	45 44 31 40
1595	1 38 18 43
1596	20 27 25 10
1597	21 32 15 3
1598	39 15 27 47
1599	37 48 44 49
1600	12 28 26 16
1601	1 50 39 31
1602	32 44 46 2
1603	46 9 39 14
1604	47 15 35 37
1605	20 3 37 48
1606	29 42 14 17
1607	25 47 11 32
1608	30 19 5 21
1609	20 44 30 22
1610	16 30 6 31
1611	11 35 26 23
1612	41 44 46 30
1613	42 40 2 31
1614	14 18 44 35
1615	29 4 16 2
1616	29 47 50 13
1617	50 3 22 4
1618	4 31 37 50
1619	38 26 18 12
1620	5 3 31 23
1621	31 26 15 49
1622	46 31 1 44
1623	22 38 35 21
1624	19 49 10 38
1625	35 10 44 12
1626	28 12 15 6
1627	45 11 1 23
1628	7 30 18 26
1629	46 12 6 43
1630	18 35 46 47
1631	36 31 2 48
1632	18 15 42 29
1633	26 42 50 36
1634	34 31 49 1
1635	26 40 43 5
1636	34 25 35 31
1637	13 1 50 47
1638	21 38 3 32
1639	32 50 47 12
1640	36 15 7 2
1641	26 45 22 7
1642	17 1 8 12
1643	44 29 20 33
1644	24 42 19 26
1645	34 1 23 21
1646	40 42 8 29
1647	3 38 43 47
1648	2 31 15 44
1649	29 37 30 6
1650	45 50 19 15
1651	49 26 28 46
1652	34 39 23 15
1653	45 44 16 3
1654	35 30 41 17
1655	22 46 24 47
1656	2 23 46 26
1657	17 23 46 21
1658	30 14 32 17
1659	47 20 13 2
1660	31 17 24 33
1661	42 49 28 11
1662	5 10 31 37
1663	9 41 50 33
1664	34 50 32 46
1665	50 15 6 21
1666	9 42 20 23
1667	3 35 22 21
1668	37 50 42 48
1669	18 31 38 9
1670	16 26 8 10
1671	35 47 50 12
1672	50 3 32 1
1673	50 29 6 17
1674	10 47 21 34
1675	18 24 12 27
1676	32 12 22 2
1677	10 45 21 50
1678	17 21 25 4
1679	38 50 17 42
1680	41 13 46 4
1681	42 38 50 37
1682	41 16 14 48
1683	36 27 6 29
1684	17 45 13 41
1685	43 24 13 27
1686	10 30 47 31
1687	34 6 8 31
1688	10 34 45 23
1689	23 14 17 24
1690	20 8 3 45
1691	19 4 5 3
1692	6 25 28 43
1693	6 23 26 25
1694	32 1 26 31
1695	30 23 36 24
1696	39 49 8 3
1697	27 14 23 8
1698	22 11 25 32
1699	31 8 27 9
1700	24 1 19 21
1701	1 45 12 36
1702	18 49 8 7
1703	25 41 3 46
1704	34 37 13 23
1705	41 46 49 34
1706	19 45 23 8
1707	5 25 45 15
1708	40 21 19 50
1709	5 42 43 15
1710	6 47 7 37
1711	19 13 21 17
1712	25 9 5 32
1713	18 3 36 34
1714	3 40 34 45
1715	34 33 22 4
1716	24 44 43 20
1717	34 4 16 47
1718	31 18 10 21
1719	4 38 30 45
1720	13 22 33 15
1721	7 32 47 30
1722	37 5 12 28
1723	2 21 29 9
1724	2 41 28 29
1725	38 23 27 30
1726	5 18 15 14
1727	2 45 47 25
1728	16 39 47 19
1729	48 50 24 1
1730	16 41 35 21
1731	8 6 49 21
1732	30 45 31 11
1733	41 28 12 23
1734	3 18 5 26
1735	26 34 22 9
1736	11 50 37 39
1737	34 17 1 24
1738	44 13 40 27
1739	1 14 12 36
1740	7 28 12 31
1741	19 20 23 31
1742	30 7 24 37
1743	17 7 3 21
1744	5 38 36 43
1745	29 47 13 37
1746	41 35 40 15
1747	35 40 28 48
1748	48 31 11 18
1749	9 23 44 30
1750	22 11 1 14
1751	27 41 21 40
1752	47 39 50 36
1753	35 45 28 43
1754	34 47 19 10
1755	3 50 26 7
1756	41 48 49 34
1757	31 10 37 30
1758	25 43 6 39
1759	25 7 22 36
1760	26 4 36 44
1761	22 46 7 24
1762	49 46 8 7
1763	7 42 13 37
1764	24 45 25 26
1765	39 30 33 4
1766	49 48 31 27
1767	44 42 7 19
1768	35 20 48 1
1769	1 23 10 31
1770	36 48 23 28
1771	11 32 43 8
1772	10 48 3 6
1773	21 23 3 15
1774	18 16 42 46
1775	30 6 20 42
1776	3 18 38 19
1777	35 41 45 34
1778	34 17 45 33
1779	42 5 43 47
1780	48 39 10 37
1781	17 35 26 14
1782	41 23 47 43
1783	25 47 15 5
1784	46 49 1 35
1785	48 3 33 14
1786	10 26 40 45
1787	25 46 29 19
1788	20 17 19 22
1789	26 34 32 6
1790	38 8 35 44
1791	28 49 9 7
1792	45 21 42 16
1793	44 2 8 41
1794	44 1 46 5
1795	6 23 21 34
1796	15 7 12 39
1797	1 4 41 30
1798	41 14 39 27
1799	2 12 45 13
1800	15 17 32 36
1801	18 9 14 15
1802	25 29 26 3
1803	30 28 18 10
1804	28 20 10 17
1805	29 38 39 20
1806	22 20 8 5
1807	22 41 18 16
1808	2 4 21 19
1809	42 27 36 10
1810	2 15 24 40
1811	35 20 44 40
1812	14 2 34 5
1813	3 38 36 41
1814	32 21 46 22
1815	49 2 46 29
1816	48 32 16 19
1817	33 50 12 13
1818	11 12 33 34
1819	22 27 38 5
1820	43 11 30 7
1821	18 26 43 33
1822	44 25 32 23
1823	6 38 45 21
1824	48 34 47 3
1825	44 4 19 13
1826	36 45 14 48
1827	48 7 3 47
1828	36 7 43 45
1829	22 33 23 12
1830	7 46 25 9
1831	44 18 35 26
1832	39 34 18 23
1833	42 3 33 5
1834	43 18 29 15
1835	6 21 5 2
1836	48 37 25 20
1837	12 1 15 5
1838	48 11 16 6
1839	20 22 8 49
1840	14 4 33 32
1841	31 10 48 47
1842	1 50 7 34
1843	28 1 7 20
1844	36 44 37 4
1845	22 25 5 36
1846	42 25 29 45
1847	19 43 16 21
1848	36 29 26 14
1849	42 19 28 4
1850	9 41 50 18
1851	49 45 47 41
1852	36 5 2 37
1853	25 22 42 13
1854	28 40 49 27
1855	34 33 45 16
1856	44 40 50 18
1857	1 50 6 41
1858	46 26 37 24
1859	30 39 7 28
1860	39 5 35 24
1861	44 6 16 43
1862	23 50 34 15
1863	23 25 46 24
1864	20 7 28 32
1865	14 6 47 50
1866	40 31 32 37
1867	19 24 36 25
1868	24 50 4 34
1869	20 24 14 16
1870	8 12 30 6
1871	8 4 34 5
1872	40 50 39 10
1873	9 35 28 27
1874	8 21 12 27
1875	17 40 39 9
1876	46 34 23 8
1877	28 30 31 26
1878	35 8 49 37
1879	12 50 11 2
1880	17 43 40 18
1881	6 17 39 30
1882	30 20 44 34
1883	20 28 11 38
1884	44 39 21 46
1885	30 43 33 49
1886	40 31 33 16
1887	2 17 49 19
1888	12 16 25 28
1889	5 23 7 47
1890	4 13 43 36
1891	26 43 1 44
1892	4 22 50 7
1893	41 1 10 14
1894	25 28 23 7
1895	29 3 41 10
1896	33 36 10 5
1897	14 3 21 35
1898	13 16 36 34
1899	42 33 28 31
1900	25 43 13 15
1901	48 9 20 17
1902	14 45 12 43
1903	29 38 3 2
1904	44 21 14 36
1905	46 26 31 39
1906	8 16 32 11
1907	22 29 49 38
1908	37 17 15 39
1909	8 41 47 2
1910	12 35 28 24
1911	46 31 2 15
1912	29 36 44 48
1913	5 24 4 41
1914	33 9 23 2
1915	14 10 29 8
1916	7 27 1 23
1917	8 34 36 7
1918	30 2 17 32
1919	47 42 25 27
1920	26 14 46 3
1921	2 25 23 42
1922	2 31 14 29
1923	17 43 33 36
1924	38 31 50 28
1925	20 21 15 9
1926	21 2 49 20
1927	27 17 5 22
1928	16 1 29 41
1929	22 31 37 20
1930	2 50 11 8
1931	43 36 28 1
1932	17 6 45 50
1933	25 27 26 13
1934	11 9 30 48
1935	29 34 1 7
1936	45 28 37 16
1937	20 43 19 15
1938	39 21 31 50
1939	43 4 3 30
1940	25 10 4 33
1941	45 25 22 10
1942	14 12 21 34
1943	3 29 25 40
1944	10 15 4 28
1945	1 22 23 10
1946	13 41 33 27
1947	28 30 21 11
1948	33 50 24 43
1949	44 27 37 24
1950	35 4 9 47
1951	42 29 5 9
1952	33 19 26 7
1953	32 44 15 30
1954	9 32 49 14
1955	20 40 7 32
1956	12 3 45 15
1957	41 38 49 23
1958	1 35 41 25
1959	13 7 27 43
1960	47 18 43 50
1961	9 34 21 8
1962	29 39 16 49
1963	36 42 14 39
1964	2 43 34 16
1965	19 11 28 3
1966	46 36 13 6
1967	50 27 7 40
1968	5 2 34 33
1969	46 31 16 42
1970	28 11 3 13
1971	18 3 39 33
1972	46 1 43 34
1973	19 41 39 32
1974	39 19 46 30
1975	33 11 34 25
1976	22 12 24 41
1977	43 35 50 15
1978	42 41 21 49
1979	42 46 10 39
1980	31 33 16 50
1981	46 49 41 14
1982	40 14 11 30
1983	41 34 15 27
1984	15 21 18 37
1985	15 8 28 26
1986	2 28 8 17
1987	41 40 20 37
1988	28 20 3 16
1989	26 5 7 27
1990	27 1 6 40
1991	15 4 30 37
1992	9 41 7 44
1993	50 9 6 1
1994	3 24 31 43
1995	6 7 19 20
1996	44 41 50 11
1997	40 6 28 47
1998	36 5 11 38
1999	25 9 50 7
2000	19 39 33 36
2001	2 27 1 47
2002	11 8 23 4
2003	26 9 3 50
2004	37 41 12 27
2005	7 6 48 10
2006	47 33 44 29
2007	27 36 26 31
2008	18 49 23 3
2009	42 39 20 38
2010	24 21 10 13
2011	36 11 38 19
2012	41 31 7 24
2013	6 8 39 31
2014	29 7 34 37
2015	1 17 38 41
2016	13 5 25 44
2017	19 29 23 50
2018	10 27 42 44
2019	43 29 2 34
2020	36 43 41 48
2021	40 7 32 39
2022	10 16 29 43
2023	22 41 35 46
2024	32 7 46 36
2025	24 33 1 27
2026	32 35 28 33
2027	45 18 13 40
2028	40 38 25 32
2029	27 12 29 36
2030	16 39 13 36
2031	8 31 9 42
2032	6 13 43 41
2033	33 30 9 38
2034	30 34 14 32
2035	13 43 22 40
2036	23 22 35 50
2037	3 8 17 47
2038	36 2 1 34
2039	49 46 48 40
2040	30 11 15 24
2041	47 11 28 40
2042	43 10 12 26
2043	17 38 15 19
2044	29 25 22 27
2045	27 38 6 15
2046	34 7 21 23
2047	19 25 13 48
2048	25 33 46 43
2049	20 27 38 18
2050	41 2 46 50
2051	35 10 37 24
2052	10 22 31 50
2053	33 23 24 5
2054	42 32 47 49
2055	5 19 14 24
2056	49 15 44 12
2057	25 42 17 31
2058	4 9 2 36
2059	5 34 4 41
2060	35 3 7 47
2061	3 38 27 36
2062	45 20 29 18
2063	7 18 47 29
2064	16 2 36 31
2065	7 27 34 21
2066	2 44 19 1
2067	19 8 37 16
2068	20 19 23 29
2069	38 3 30 46
2070	28 43 36 25
2071	50 26 33 35
2072	42 39 8 23
2073	2 32 12 39
2074	18 3 4 10
2075	27 14 6 29
2076	15 6 8 13
2077	49 11 8 5
2078	29 4 8 22
2079	47 6 32 36
2080	45 12 48 36
2081	39 40 27 5
2082	7 14 4 39
2083	48 9 23 45
2084	39 40 7 29
2085	49 41 32 1
2086	25 44 48 20
2087	23 2 14 26
2088	44 10 4 18
2089	20 48 49 9
2090	12 22 7 50
2091	45 40 41 3
2092	31 47 6 27
2093	25 41 3 42
2094	29 2 5 47
2095	44 20 8 42
2096	42 37 28 39
2097	42 39 33 12
2098	9 11 3 31
2099	21 29 37 30
2100	40 49 39 24
2101	1 20 46 47
2102	48 47 16 21
2103	23 24 16 49
2104	29 30 32 50
2105	47 20 5 14
2106	5 46 47 26
2107	18 30 33 46
2108	1 46 44 5
2109	23 4 7 3
2110	36 24 11 16
2111	6 49 20 7
2112	12 47 14 23
2113	10 41 47 8
2114	15 38 48 13
2115	24 33 32 34
2116	12 22 48 11
2117	18 19 38 13
2118	23 30 50 9
2119	5 20 19 43
2120	25 9 21 42
2121	22 43 20 4
2122	14 2 28 35
2123	19 43 30 35
2124	17 41 34 28
2125	2 15 45 49
2126	35 8 21 43
2127	32 8 13 38
2128	24 4 49 48
2129	5 9 37 4
2130	4 47 11 50
2131	25 9 27 36
2132	22 6 2 50
2133	33 28 46 39
2134	46 35 16 44
2135	22 21 6 34
2136	46 24 37 10
2137	50 18 44 37
2138	42 45 9 29
2139	42 3 28 43
2140	7 35 8 6
2141	26 5 46 38
2142	21 39 6 22
2143	10 4 27 24
2144	37 1 12 40
2145	17 46 7 12
2146	25 24 13 29
2147	2 9 22 44
2148	2 18 43 41
2149	42 48 9 39
2150	50 12 41 26
2151	7 49 9 16
2152	23 4 49 29
2153	5 30 6 7
2154	6 2 8 9
2155	20 36 23 10
2156	6 24 34 12
2157	34 33 29 16
2158	26 3 18 32
2159	35 30 32 38
2160	32 25 36 29
2161	26 44 22 2
2162	47 18 34 30
2163	50 42 34 48
2164	46 16 36 35
2165	1 23 32 30
2166	46 35 40 37
2167	11 19 12 30
2168	49 36 16 2
2169	3 5 45 15
2170	18 43 6 16
2171	8 4 5 32
2172	27 28 48 10
2173	19 42 4 23
2174	45 18 47 37
2175	50 20 23 16
2176	33 48 36 17
2177	30 29 47 43
2178	21 37 16 6
2179	4 7 50 47
2180	14 6 31 39
2181	1 26 48 47
2182	15 21 2 13
2183	33 9 5 6
2184	29 34 50 11
2185	36 41 5 50
2186	38 17 7 2
2187	35 42 24 9
2188	34 48 25 40
2189	37 23 32 8
2190	10 40 29 15
2191	42 2 48 9
2192	27 1 33 31
2193	12 20 23 27
2194	8 34 14 35
2195	24 5 14 48
2196	46 29 35 6
2197	41 46 5 26
2198	28 50 26 25
2199	41 44 22 9
2200	3 38 4 20
2201	4 23 15 21
2202	25 32 1 2
2203	47 20 41 33
2204	43 48 6 8
2205	13 27 44 4
2206	37 30 50 3
2207	39 1 25 34
2208	33 26 2 1
2209	4 10 16 14
2210	26 22 40 28
2211	23 33 37 1
2212	30 34 4 36
2213	13 6 44 12
2214	9 17 35 26
2215	17 48 23 9
2216	2 45 3 8
2217	22 5 28 31
2218	14 17 47 10
2219	43 38 36 40
2220	16 48 39 45
2221	27 44 29 24
2222	44 26 1 25
2223	42 12 44 47
2224	33 37 32 12
2225	46 2 9 48
2226	36 46 7 14
2227	26 17 29 3
2228	28 6 20 13
2229	7 2 1 3
2230	1 32 24 7
2231	13 11 20 44
2232	14 38 11 42
2233	11 42 26 14
2234	36 28 21 27
2235	8 24 6 43
2236	18 10 2 15
2237	18 34 42 3
2238	50 41 17 28
2239	31 23 7 22
2240	36 29 37 10
2241	11 2 50 30
2242	37 1 40 5
2243	35 17 12 25
2244	22 32 35 7
2245	3 5 22 28
2246	18 40 31 41
2247	19 23 7 50
2248	29 3 44 5
2249	40 42 7 25
2250	33 23 19 38
2251	18 24 1 36
2252	33 19 47 15
2253	43 34 1 10
2254	49 46 26 19
2255	42 31 29 44
2256	45 42 15 20
2257	22 14 5 44
2258	35 16 44 37
2259	47 42 27 34
2260	33 15 1 37
2261	37 14 25 22
2262	22 8 14 42
2263	12 34 9 27
2264	14 45 26 29
2265	10 24 47 30
2266	28 8 19 32
2267	24 18 38 11
2268	11 33 18 21
2269	3 48 5 16
2270	20 17 49 45
2271	20 24 5 45
2272	3 47 21 38
2273	34 9 1 7
2274	49 14 7 16
2275	46 5 15 27
2276	16 50 13 39
2277	18 10 25 41
2278	31 24 38 21
2279	45 10 47 32
2280	50 24 8 14
2281	4 18 30 49
2282	36 25 30 46
2283	2 5 14 22
2284	5 40 37 21
2285	21 3 39 14
2286	13 5 23 22
2287	10 46 8 3
2288	19 12 29 36
2289	26 45 41 25
2290	34 28 20 13
2291	18 15 26 22
2292	22 9 6 18
2293	33 13 5 22
2294	29 17 38 6
2295	43 24 10 4
2296	34 31 41 18
2297	5 30 6 46
2298	27 22 26 6
2299	8 15 50 21
2300	12 17 36 15
2301	21 38 25 31
2302	21 47 20 17
2303	45 4 6 9
2304	24 26 28 11
2305	4 17 2 43
2306	11 3 17 13
2307	18 17 34 12
2308	27 33 28 25
2309	1 14 46 26
2310	30 34 2 37
2311	4 40 42 36
2312	40 21 12 2
2313	29 15 32 25
2314	23 32 17 34
2315	40 39 11 36
2316	44 21 11 27
2317	10 38 49 50
2318	47 8 24 42
2319	37 42 4 45
2320	37 13 16 7
2321	37 8 19 42
2322	5 25 29 16
2323	48 44 37 50
2324	17 36 23 1
2325	8 22 3 6
2326	40 34 35 5
2327	30 45 10 15
2328	11 27 37 6
2329	41 40 11 22
2330	4 23 20 40
2331	33 11 4 28
2332	30 46 47 9
2333	46 44 20 50
2334	2 40 23 36
2335	40 37 15 35
2336	1 16 49 11
2337	16 36 22 24
2338	12 35 2 3
2339	44 42 17 35
2340	31 12 34 23
2341	41 13 31 19
2342	19 3 41 31
2343	36 12 19 44
2344	8 44 13 11
2345	5 26 47 14
2346	37 2 19 21
2347	41 30 19 12
2348	16 1 21 6
2349	41 26 36 18
2350	22 2 42 33
2351	25 34 37 15
2352	22 28 37 9
2353	11 14 5 48
2354	23 2 36 6
2355	49 21 23 19
2356	13 46 2 47
2357	9 5 45 41
2358	36 17 19 31
2359	13 15 24 28
2360	8 28 3 48
2361	29 27 13 7
2362	44 33 6 35
2363	44 31 28 12
2364	29 3 13 25
2365	48 12 17 13
2366	21 29 14 4
2367	24 50 2 20
2368	2 33 5 7
2369	14 10 32 17
2370	1 27 40 2
2371	49 43 22 15
2372	41 42 36 45
2373	13 20 11 49
2374	2 32 49 27
2375	48 37 11 22
2376	16 44 30 21
2377	16 9 6 12
2378	36 35 46 27
2379	3 48 7 31
2380	38 18 6 22
2381	6 35 42 45
2382	33 29 23 25
2383	34 9 31 19
2384	38 19 31 23
2385	11 2 5 10
2386	39 24 6 21
2387	37 21 29 11
2388	30 50 11 46
2389	29 45 37 14
2390	30 44 18 16
2391	35 8 33 41
2392	45 14 4 7
2393	47 42 37 17
2394	3 26 25 2
2395	34 7 44 2
2396	2 31 28 37
2397	45 33 47 26
2398	22 12 4 2
2399	41 10 28 3
2400	38 6 49 25
2401	3 49 45 41
2402	30 49 31 3
2403	47 13 37 41
2404	42 27 22 38
2405	11 2 46 44
2406	7 6 41 17
2407	50 28 13 15
2408	11 6 22 43
2409	23 10 39 21
2410	28 17 48 38
2411	16 50 24 20
2412	24 49 30 48
2413	28 44 26 20
2414	11 35 45 30
2415	33 24 32 2
2416	6 42 43 25
2417	38 10 49 43
2418	49 43 26 34
2419	19 41 9 12
2420	46 38 40 15
2421	45 11 33 32
2422	42 10 25 2
2423	45 3 41 46
2424	6 23 31 40
2425	14 13 16 42
2426	38 46 7 32
2427	8 29 10 9
2428	7 22 6 42
2429	30 14 34 47
2430	7 3 32 40
2431	49 17 1 5
2432	29 24 21 19
2433	7 30 33 23
2434	1 49 27 29
2435	28 39 37 23
2436	39 37 26 9
2437	40 27 28 23
2438	29 31 13 25
2439	35 17 9 14
2440	28 9 50 26
2441	49 45 20 14
2442	42 49 33 18
2443	36 48 40 32
2444	7 28 48 40
2445	25 15 43 42
2446	27 25 49 19
2447	24 36 23 48
2448	47 41 22 12
2449	39 47 28 22
2450	9 35 21 20
2451	44 39 48 47
2452	1 22 44 13
2453	48 45 19 43
2454	7 36 2 1
2455	6 12 2 49
2456	41 26 31 21
2457	10 49 24 35
2458	8 6 38 37
2459	8 44 15 10
2460	5 33 8 1
2461	43 44 36 10
2462	36 2 1 6
2463	14 11 45 6
2464	9 47 4 41
2465	5 30 9 39
2466	18 46 24 38
2467	4 14 11 16
2468	45 7 37 11
2469	24 46 6 28
2470	45 37 12 15
2471	2 6 11 35
2472	13 16 26 39
2473	5 46 11 23
2474	42 23 27 28
2475	19 24 4 10
2476	37 24 47 20
2477	6 15 33 12
2478	14 23 24 39
2479	33 48 42 12
2480	46 45 24 49
2481	35 28 36 24
2482	6 42 32 3
2483	8 18 33 38
2484	50 30 37 3
2485	23 47 28 41
2486	7 45 17 39
2487	46 12 1 16
2488	46 35 14 10
2489	21 42 25 17
2490	7 50 42 5
2491	16 44 17 6
2492	36 8 18 27
2493	40 42 29 12
2494	7 37 33 31
2495	39 24 6 31
2496	3 1 22 50
2497	4 30 49 25
2498	1 44 31 49
2499	34 23 17 4
2500	49 3 26 39
2501	10 3 40 44
2502	22 31 1 3
2503	41 26 11 22
2504	23 37 29 47
2505	25 15 24 47
2506	27 23 4 42
2507	39 22 20 21
2508	33 19 27 24
2509	22 19 5 6
2510	40 50 25 26
2511	47 12 16 10
2512	34 44 16 42
2513	34 38 50 31
2514	19 26 12 5
2515	30 12 4 32
2516	41 21 35 11
2517	22 25 44 5
2518	20 50 37 11
2519	23 18 40 25
2520	46 7 29 44
2521	11 41 30 36
2522	7 41 33 34
2523	1 36 15 25
2524	39 6 16 43
2525	11 46 44 21
2526	43 24 14 27
2527	6 33 45 24
2528	23 8 26 21
2529	24 23 29 21
2530	14 9 21 30
2531	6 16 17 47
2532	4 1 20 26
2533	41 42 19 5
2534	24 10 18 17
2535	10 2 40 35
2536	9 26 47 36
2537	44 1 29 28
2538	3 20 6 26
2539	4 48 22 25
2540	41 23 24 50
2541	44 49 48 43
2542	5 44 10 35
2543	37 16 25 1
2544	18 38 21 12
2545	27 35 6 12
2546	8 23 13 31
2547	41 27 32 10
2548	1 3 33 36
2549	31 8 20 43
2550	30 5 34 25
2551	24 41 36 1
2552	9 42 33 20
2553	44 46 17 48
2554	19 11 28 16
2555	12 5 20 13
2556	39 34 31 18
2557	34 9 23 16
2558	3 30 13 47
2559	39 7 15 26
2560	47 17 15 13
2561	1 4 13 2
2562	32 16 9 37
2563	39 45 47 18
2564	30 14 2 26
2565	48 49 26 42
2566	5 19 45 25
2567	1 40 7 49
2568	6 5 48 29
2569	29 27 10 45
2570	41 2 20 26
2571	18 14 50 16
2572	27 41 36 22
2573	31 47 20 8
2574	28 23 42 40
2575	38 46 23 36
2576	1 27 8 13
2577	19 37 24 12
2578	35 42 31 36
2579	8 50 10 17
2580	38 8 41 33
2581	48 17 13 18
2582	7 15 28 21
2583	50 6 46 11
2584	20 8 16 14
2585	33 23 9 1
2586	18 10 8 38
2587	40 41 27 44
2588	43 30 49 50
2589	23 50 43 5
2590	45 32 12 2
2591	15 29 5 38
2592	19 50 39 27
2593	16 4 47 12
2594	27 23 33 12
2595	43 1 41 4
2596	39 20 11 2
2597	13 21 31 22
2598	34 13 15 43
2599	40 42 13 8
2600	30 8 38 43
2601	45 36 15 49
2602	26 23 29 46
2603	21 20 14 12
2604	5 27 11 26
2605	13 42 25 33
2606	30 31 16 40
2607	23 47 46 16
2608	23 41 11 44
2609	48 16 21 35
2610	10 16 39 36
2611	46 39 5 50
2612	50 24 12 49
2613	18 34 21 45
2614	40 31 11 7
2615	40 24 36 3
2616	49 4 25 16
2617	8 20 42 45
2618	46 34 20 30
2619	21 50 47 17
2620	33 43 35 41
2621	16 47 22 1
2622	36 23 14 22
2623	2 12 41 24
2624	9 25 41 29
2625	1 27 23 42
2626	13 26 5 43
2627	30 40 26 4
2628	4 13 50 38
2629	17 10 45 43
2630	14 22 31 17
2631	4 35 17 14
2632	45 44 25 1
2633	42 23 9 28
2634	25 3 34 1
